"","rowname","logFC_il1b","t_il1b","P.Value_il1b","adj.P.Val_il1b","z.std_il1b","DE_il1b","logFC_CTS","t_CTS","P.Value_CTS","adj.P.Val_CTS","z.std_CTS","DE_CTS"
"1124","ENSG00000084463",0.161262967272296,4.86570556952982,1.42618778818072e-05,0.000208269609391412,4.33979025085801,TRUE,-0.0745306266749187,-2.24102823632343,0.0300025486916538,0.0808209059976065,-2.17005672865933,FALSE
"1125","ENSG00000084623",0.0320403212622529,0.848200904055105,0.40073810307878,0.578074734791902,0.840303743408121,FALSE,0.0341903213342235,0.905056089439603,0.370184787994539,0.511921017428244,0.896127281330822,FALSE
"1126","ENSG00000084636",0.484878788367767,5.65023038452234,1.019411031346e-06,2.33708618012607e-05,4.88785396088109,TRUE,-0.316833673016104,-3.71099162320419,0.000565683084739173,0.00388898135956963,-3.44755601873759,TRUE
"1127","ENSG00000084652",-0.0709803323617924,-2.12483988036475,0.0390372319630933,0.112916836961409,-2.06379421337875,FALSE,-0.0302043966090476,-0.904396674933417,0.370538306453585,0.51234283339308,-0.89546548844892,FALSE
"1128","ENSG00000084676",0.0907551077869471,1.96032939894112,0.0561168239734555,0.146683763818042,1.91012730610032,FALSE,-0.105171118064562,-2.26934848801534,0.0280634749844418,0.0768019379885293,-2.19639791203351,FALSE
"1129","ENSG00000084693",-0.104621935367874,-2.38704783483983,0.0215518407213008,0.0721350041587369,-2.29817482868804,FALSE,-0.206811949936771,-4.72796810818998,2.59499892060688e-05,0.000397740556938909,-4.20637466483506,TRUE
"1130","ENSG00000084710",-0.23519940805386,-2.42380847299157,0.0194259844899415,0.0666693873027772,-2.33725392995347,FALSE,0.0462233725140594,0.498669467590882,0.620439485841076,0.734826305286807,0.495227577952803,FALSE
"1131","ENSG00000084731",-0.083684040803651,-2.10747298657046,0.0406716947196446,0.11627699037286,-2.04686140280997,FALSE,-0.0351650878168629,-0.893677975395231,0.376256237208672,0.518715095235124,-0.884815335066227,FALSE
"1132","ENSG00000084733",0.0840280985716638,2.58668103358838,0.012970696309218,0.0490583379105376,2.48457285790922,TRUE,0.113899024379761,3.50749257960774,0.00103501637937748,0.00614704294250479,3.28083127953772,TRUE
"1133","ENSG00000084754",-0.0103316589298857,-0.376217861637202,0.708605385061761,0.83010684711829,-0.373729755699535,FALSE,-0.0840053432073297,-3.06066918248693,0.00380177626532352,0.0166892579988096,-2.89415732366053,TRUE
"1134","ENSG00000084764",-0.0615170559860573,-0.843159963089203,0.403557698528615,0.580627291022223,-0.835284222654442,FALSE,0.26682698655292,3.82331669392268,0.000401586748956509,0.00301357157452038,3.53903884822857,TRUE
"1135","ENSG00000084774",-0.0746989777086644,-1.24257432120285,0.220294420955483,0.391429545017944,-1.22574560924787,FALSE,-0.00464034689356691,-0.0774531205827537,0.938598612118029,0.958517788020787,-0.0770313415067574,FALSE
"1136","ENSG00000085063",0.215266168848352,4.2480225180638,0.0001057617260486,0.00105673835417535,3.87697843999798,TRUE,-0.0333449942314294,-0.661117693879181,0.511884446962252,0.645884048574922,-0.655906249425402,FALSE
"1137","ENSG00000085117",1.40444948469132,8.95945261511262,3.84149427156337e-11,3.67865570907852e-09,6.61006572707019,TRUE,-0.0317061525534725,-0.198357392253597,0.843764812275964,0.896189540011603,-0.197080155773812,FALSE
"1138","ENSG00000085231",0.060396693874378,0.825614180559413,0.413357761698394,0.589398384416699,0.817998994017953,FALSE,0.32744503186842,4.73309328697996,2.24129141422423e-05,0.000356138243661092,4.2393888418476,TRUE
"1139","ENSG00000085274",-0.13595557962743,-2.04516500921798,0.046497264727686,0.128222961676425,-1.99085105296762,FALSE,-0.0475980859000823,-0.744646522967559,0.460249390848296,0.600041296778223,-0.738436253759387,FALSE
"1140","ENSG00000085276",-0.147576454965383,-1.51994852570001,0.136206656289434,0.278565909602715,-1.49006686213467,FALSE,-0.47727333916813,-4.84689074356771,1.8336332643946e-05,0.000301088703399301,-4.28424190339938,TRUE
"1141","ENSG00000085365",0.0205533630136868,0.457027015256248,0.64982232226112,0.787956897040294,0.454009037212342,FALSE,-0.0267870973550593,-0.600773734241519,0.550977409582774,0.679407784948286,-0.596296139510634,FALSE
"1142","ENSG00000085377",-0.00572048370560153,-0.152821174897636,0.879225144088997,0.933959804708184,-0.15195155660326,FALSE,-0.048860022125981,-1.31919959482947,0.193857525555315,0.321787434274284,-1.29925181255149,FALSE
"1143","ENSG00000085382",-0.245143627471908,-3.6281162658078,0.000714162151124338,0.0049697418889495,-3.38408375138303,TRUE,-0.151156610306686,-2.31557016482982,0.0251402253670502,0.0706420095291743,-2.23924121673558,FALSE
"1144","ENSG00000085415",0.00462908584857712,0.086896670984396,0.93115472027221,0.964107780850043,0.0863921081351712,FALSE,0.0604120444128695,1.15742701858762,0.253487491639159,0.391073302969395,1.14191947760338,FALSE
"1145","ENSG00000085433",-0.162524690450271,-2.69745456371929,0.00976157748130716,0.0397186473267365,-2.58416255401318,TRUE,0.0563536660624438,0.975497995136476,0.334482104977469,0.477371519119123,0.96512520272762,FALSE
"1146","ENSG00000085449",0.127057370070915,2.83946248734643,0.0067227199496397,0.0297775491506554,2.71027620308627,TRUE,-0.152350064953346,-3.40689890557679,0.00138257790860868,0.00762115203836609,-3.19826369792937,TRUE
"1147","ENSG00000085491",-0.12655694436406,-3.28675438146772,0.00195364085662231,0.0112688420626386,-3.09719079902554,TRUE,-0.0190067471341405,-0.501353800683608,0.618538325366609,0.733421347665141,-0.497922985891931,FALSE
"1148","ENSG00000085511",-0.168884688732457,-2.62266833398661,0.011815298716735,0.0456785160713237,-2.51761322466869,TRUE,0.100926675677517,1.63303754223832,0.109386750484616,0.21114413610311,1.60095561367248,FALSE
"1149","ENSG00000085563",-0.341385784855059,-2.09107823838982,0.0422484109934368,0.119552838744765,-2.03106490474766,FALSE,-0.152067563997966,-0.975883158186331,0.334294479682078,0.477174483231742,-0.965499912724231,FALSE
"1150","ENSG00000085644",0.0830448627728392,1.0407099877021,0.303388872894834,0.483145105753494,1.0291932514637,FALSE,0.128988531894978,1.64883974942282,0.105955871603441,0.206325083070152,1.61664065144502,FALSE
"1151","ENSG00000085662",0.570208851137255,6.97148124710723,1.07660192355482e-08,4.67867847983404e-07,5.71819714509428,TRUE,0.110463612693324,1.34465497963083,0.185429034925328,0.311089548360771,1.32422287793828,FALSE
"1152","ENSG00000085719",-0.181198398621438,-3.98241220042064,0.000246914686528152,0.00209557946895775,-3.66543897485546,TRUE,-0.00995930637156111,-0.221147930189593,0.825983651566388,0.884509558990587,-0.219855554712551,FALSE
"1153","ENSG00000085721",0.00396230503238648,0.0843110215523446,0.933220082928326,0.965335485839539,0.0837941705743595,FALSE,0.135817858231364,2.95286648849927,0.00520764148935956,0.0210503879553081,2.793901023682,TRUE
"1154","ENSG00000085733",-0.0726136890453318,-1.72262028497066,0.0917085879859339,0.209583660104708,-1.68645296096889,FALSE,-0.0556786816772918,-1.32003703765989,0.193399682470805,0.321269585205569,-1.30058751603148,FALSE
"1155","ENSG00000085741",-0.512401977140364,-3.68686396106315,0.000650505311553601,0.00461279028592498,-3.40963224579821,TRUE,-0.236621445666711,-1.73473814176612,0.0901992648472023,0.183398392504994,-1.69434752414518,FALSE
"1156","ENSG00000085760",-0.0206344755355242,-0.406373781276681,0.686367042291512,0.815366973832084,-0.403790147369542,FALSE,-0.0232751704613546,-0.466182461374555,0.643320845383366,0.752506053116284,-0.463060718597913,FALSE
"1157","ENSG00000085788",-0.104200941799208,-2.12363412927364,0.0393183796907736,0.113457116435696,-2.060839238111,FALSE,-0.354203531068945,-7.14365565928332,6.95939889136261e-09,1.0041020720458e-06,-5.7919014211173,TRUE
"1158","ENSG00000085832",-0.0706576620603768,-1.70428526614734,0.0952175603328666,0.215734761382318,-1.66849471431965,FALSE,0.00294396808378933,0.0718783716747666,0.943018050495868,0.961681116239355,0.0714770987313659,FALSE
"1159","ENSG00000085871",0.00578297266200594,0.102364173867921,0.918946497432292,0.95752720738708,0.101760855065875,FALSE,-0.0285334802178908,-0.505870989275536,0.615550167813243,0.730678846633074,-0.50216683797515,FALSE
"1160","ENSG00000085872",0.0225935476031976,0.330904408335364,0.742239702413625,0.852811193439991,0.328888849899578,FALSE,0.069962206558071,1.03982601562974,0.3039574930564,0.44580157662826,1.02798370452882,FALSE
"1161","ENSG00000085978",0.0329297756407225,0.816781920520241,0.418234058891095,0.593613687206262,0.809488771540368,FALSE,0.270767156330499,6.95101905100319,1.06985337208038e-08,1.33067624589446e-06,5.7192657796903,TRUE
"1162","ENSG00000085982",0.328344597228254,7.12242572763788,6.22382191643223e-09,2.95385863849619e-07,5.81062989703575,TRUE,-0.147153891955672,-3.14243401875743,0.00294816989730864,0.0137154541955188,-2.97309104202337,TRUE
"1163","ENSG00000085998",0.040132126962776,1.03449852097124,0.30638034093554,0.485430093899632,1.02284668468425,FALSE,-0.0746302954945776,-1.92530574064875,0.0604865100266775,0.135680871682976,-1.87723049234456,FALSE
"1164","ENSG00000086015",-0.115645680792474,-2.18754480397317,0.033888827856786,0.101734614801999,-2.12139200090636,FALSE,0.203577407616105,3.87291037229665,0.000343270676368438,0.00265134331833181,3.58024615760247,TRUE
"1165","ENSG00000086061",0.121084715275713,1.46266941071934,0.150508209781561,0.298548034293456,1.43773869414533,FALSE,0.400704093743933,4.81937693741712,1.68048793829914e-05,0.000281059659665147,4.30359492910916,TRUE
"1166","ENSG00000086062",0.488061918320227,8.3698479894185,9.25876434734937e-11,7.70685300020520e-09,6.47858357457666,TRUE,-0.172255193574967,-2.98219655569449,0.00459075777276207,0.0191949728976269,-2.83442955767995,TRUE
"1167","ENSG00000086065",0.0699206420411827,1.2706427043125,0.210262078114734,0.378639698332423,1.25284511838063,FALSE,0.0716272407975401,1.30843208589305,0.197264999810139,0.325943588783863,1.28938290999597,FALSE
"1168","ENSG00000086102",-0.112080984416459,-2.97924665010698,0.00460626379057888,0.0221333838711608,-2.8333519619887,TRUE,-0.0586611666145294,-1.5797505459471,0.121073346080979,0.227138467049631,-1.55028408258266,FALSE
"1169","ENSG00000086189",-0.00105045556998462,-0.023418193884753,0.98141899047137,0.99400364057382,-0.0232899472517697,FALSE,-0.0654936572588286,-1.46905118059424,0.148736250078569,0.26376187513933,-1.44400968841555,FALSE
"1170","ENSG00000086200",-0.0102462902457678,-0.190185834027183,0.850015901682456,0.916228914444253,-0.189098136899979,FALSE,0.0217006011734574,0.411169283832625,0.68290299282984,0.782595340140396,0.408504955926633,FALSE
"1171","ENSG00000086232",-0.0701580007459073,-2.13970105222166,0.0378250829614714,0.110265415605087,-2.07674519427451,FALSE,-0.139101090221738,-4.25295394776659,0.000105152243797503,0.00110686034059609,-3.87838492978896,TRUE
"1172","ENSG00000086289",-0.0560211838002086,-0.616568323803185,0.540861910201074,0.70260104805352,-0.611510135902459,FALSE,0.0159526208388578,0.184320950219586,0.854656611440533,0.903367588397263,0.183180223159183,FALSE
"1173","ENSG00000086475",-0.0945360289180987,-1.98024292134577,0.0537937584729574,0.142374900529069,-1.92849360859029,FALSE,-0.101921126585159,-2.16611480053012,0.0356516738378121,0.0918321263030147,-2.10087803715699,FALSE
"1174","ENSG00000086504",0.0868214526458629,1.51053726073963,0.137808166960708,0.280463075922856,1.48400284075014,FALSE,-0.0992116020152343,-1.71593261984229,0.0929920157295175,0.187841441517474,-1.6798216797106,FALSE
"1175","ENSG00000086544",0.397890978034757,6.63830466436949,3.48618684826591e-08,1.30532968460503e-06,5.51508133992858,TRUE,0.109372972981146,1.81646084398802,0.075967352599706,0.160963916679346,1.77457945159467,FALSE
"1176","ENSG00000086589",-0.064632043104826,-1.55293505447632,0.127284704030913,0.264989104378949,-1.52489734571983,FALSE,0.0565114575536896,1.38542771916149,0.172628330641781,0.294499632015562,1.3638069554083,FALSE
"1177","ENSG00000086598",-0.134822009716693,-3.06698517241357,0.00364145695472196,0.0184045799659254,-2.90765855248373,TRUE,-0.0186302049865561,-0.423164288512558,0.674181243990405,0.775932274114037,-0.420416462375936,FALSE
"1178","ENSG00000086619",0.0973611121072274,0.809775273407245,0.422168918509092,0.596460356076104,0.802664082069331,FALSE,0.254427697013744,2.23336673886885,0.0304413561048421,0.0816573907809857,2.16429969534486,FALSE
"1179","ENSG00000086666",-0.0266230835157284,-0.531031108330059,0.597970283744174,0.748533922544061,-0.527321590165201,FALSE,0.146540724838151,2.99301207682363,0.00445409841528286,0.0187613074938793,2.84407198210233,TRUE
"1180","ENSG00000086696",-0.746293545636005,-5.23294280491034,4.50922144963178e-06,7.92115021208855e-05,-4.58641486873305,TRUE,0.168156205231659,1.21798207442928,0.229752221694339,0.364431305116085,1.20099736955827,FALSE
"1181","ENSG00000086827",0.0140702511297624,0.191543599192807,0.848972851545008,0.915925745420591,0.19042915719861,FALSE,0.182446346972038,2.58351348070491,0.013178052162126,0.0432513504538566,2.47892091465887,TRUE
"1182","ENSG00000086848",-0.0933101623570879,-1.04564133218133,0.300833952474625,0.480396724226948,-1.03464666499623,FALSE,0.0268422916790169,0.31484528281111,0.754224224620811,0.834334526131854,0.313074285949212,FALSE
"1183","ENSG00000086991",-0.131906083039162,-1.15881913737621,0.252642968493575,0.42904104866117,-1.14395338752154,FALSE,-0.678538586083265,-5.89343315303283,4.570874258254e-07,2.04386075820523e-05,-5.04350223515716,TRUE
"1184","ENSG00000087008",-0.149373418452912,-1.95968328451092,0.0563531444979506,0.147090593642143,-1.90829464691634,FALSE,-0.366059256026151,-4.72864372775084,2.35898963731732e-05,0.000371821504208732,-4.22788436867905,TRUE
"1185","ENSG00000087053",-0.228569074618567,-5.6147524340823,1.14029015428073e-06,2.57064161655663e-05,-4.86574056706874,TRUE,-0.00786593969103293,-0.196550428182995,0.84506135259193,0.896598577938746,-0.195423587292885,FALSE
"1186","ENSG00000087074",0.0976093897949418,1.06218120286081,0.294372880395656,0.473596333446535,1.04857692555296,FALSE,0.321573024470724,3.51737800673344,0.00108369706614187,0.00634904491213922,3.26784497599396,TRUE
"1187","ENSG00000087076",-0.108046443549727,-1.16665618075217,0.249472224634409,0.425124242955738,-1.15163224649076,FALSE,-0.420478749169235,-4.4985679693954,4.77190715790242e-05,0.000609643534305338,-4.06652644927676,TRUE
"1188","ENSG00000087077",0.016456450797407,0.301055206721728,0.764746657031705,0.868344551494237,0.299253466328753,FALSE,-0.130420140938826,-2.38689071475972,0.0212405128943833,0.0621198891973302,-2.30368178815785,FALSE
"1189","ENSG00000087086",-0.093745567924665,-1.54447945609355,0.129432519399113,0.268260734039035,-1.51634349293552,FALSE,0.149557697295833,2.4520637734115,0.0181266163356892,0.055206337002109,2.36302153322106,FALSE
"1190","ENSG00000087087",-0.0361681400386776,-0.981531448317893,0.331519176001143,0.5110820286147,-0.971058443877934,FALSE,0.0828712173041406,2.26701381336133,0.0282012188694347,0.0771009068686591,2.19447584136053,FALSE
"1191","ENSG00000087088",0.0315357676390735,0.796948978074217,0.429639683168477,0.603391435634794,0.789808381981312,FALSE,-0.125120694903082,-3.16700944092916,0.00275912829215853,0.0130037139588186,-2.99337242980095,TRUE
"1192","ENSG00000087095",-0.0783230258121077,-1.59120172657713,0.11846163092853,0.251003193318508,-1.56126333432419,FALSE,0.0651700651104356,1.36882913893047,0.177758136196437,0.300926281567843,1.3476899178012,FALSE
"1193","ENSG00000087111",-0.0256264485801739,-0.803897867269476,0.425677971653942,0.599695525487217,-0.796609304955695,FALSE,-0.26431209440411,-8.32234744134296,1.17185521176993e-10,6.34032262328119e-08,-6.44293418540569,TRUE
"1194","ENSG00000087116",0.463982624400364,5.4291440979291,2.22917909788673e-06,4.43925142729128e-05,4.73145347786318,TRUE,-0.287415726834457,-3.38695745787826,0.00148763449104778,0.00804482400181312,-3.17708495966969,TRUE
"1195","ENSG00000087152",-0.00462277496104156,-0.114899491631584,0.909026132133157,0.951588640399815,-0.114267011570768,FALSE,-0.0608550360743672,-1.51572521446699,0.136469873705774,0.247941656039318,-1.48906644124961,FALSE
"1196","ENSG00000087157",0.0968591029721888,1.4517537743152,0.153117348124064,0.302179628212927,1.42860655826294,FALSE,0.152478673336861,2.33346042399513,0.0239105438843403,0.0678394356148295,2.25856360503384,FALSE
"1197","ENSG00000087191",0.14071065682981,3.28417236073882,0.00201564905247682,0.0115526156762985,3.0879167837974,TRUE,0.0473402693329676,1.10492436618711,0.275239027280625,0.415297637146557,1.09107694336785,FALSE
"1198","ENSG00000087206",-0.00531401475987317,-0.117085816839984,0.907299107845497,0.950424360696624,-0.116445965625228,FALSE,0.125325870753174,2.85429534892749,0.00645444249938547,0.0249441151020893,2.72375470492848,TRUE
"1199","ENSG00000087245",0.103029763851664,2.43526219147929,0.0188760608842882,0.0653078406698927,2.34796961901509,FALSE,-0.191341794504337,-4.54636585323961,4.05231692913221e-05,0.000545101640903642,-4.10447636669915,TRUE
"1200","ENSG00000087253",-0.471266658741948,-6.74759367222355,2.66601876444194e-08,1.03773341906569e-06,-5.56206439286927,TRUE,-0.267499498919515,-3.92121927766584,0.000304812325434632,0.00241469333647892,-3.61117547950366,TRUE
"1201","ENSG00000087263",-0.11869012327924,-3.95105403710558,0.000268849702913947,0.00223958632427392,-3.64360136502409,TRUE,-0.0509969683786585,-1.71335535266494,0.093482634549587,0.188480638804002,-1.67730612968441,FALSE
"1202","ENSG00000087266",-0.0601843883773746,-0.888240557111579,0.379016892137122,0.557778021190779,-0.879709148435003,FALSE,0.208079279508204,3.15348262509472,0.00284386662541555,0.0133045744719506,2.9841291976531,TRUE
"1203","ENSG00000087269",-0.0460534713854983,-1.32845509021722,0.190606575033844,0.352935275229505,-1.30878681318094,FALSE,0.0254591678051757,0.746171254244589,0.459392779123526,0.599648885753399,0.73984709488752,FALSE
"1204","ENSG00000087274",-0.0308341347270742,-1.28625660113563,0.204855394236523,0.37156222276792,-1.26783916061786,FALSE,-0.0444468190311882,-1.8539828406852,0.0702391887389971,0.152163816085022,-1.81036509332148,FALSE
"1205","ENSG00000087301",-0.252839332757026,-3.28099718453589,0.00199849102259266,0.0114785941377257,-3.09045646116119,TRUE,-0.410165475644701,-5.34191878805727,2.94822075454625e-06,7.78114555730365e-05,-4.67439454532662,TRUE
"1206","ENSG00000087302",-0.131499206482964,-3.31186604769693,0.0018125223448756,0.0106132598992959,-3.11934721415256,TRUE,-0.0889626641994573,-2.24585037916092,0.0295868836510464,0.0800599319799882,-2.1755772812482,FALSE
"1207","ENSG00000087303",-0.517118970745704,-5.79944711972591,6.12857437216866e-07,1.52453570761465e-05,-4.98712081564386,TRUE,-0.206718853467063,-2.36659198086005,0.0223067145557407,0.0645656933277842,-2.28510426899665,FALSE
"1208","ENSG00000087338",-0.133892311564859,-2.5551864455453,0.0140444292645929,0.052135426782902,-2.45612500888212,FALSE,-0.14732312641344,-2.84092554999826,0.00673097572668566,0.0257007368872496,-2.70986914680306,TRUE
"1209","ENSG00000087365",-0.0155541536952331,-0.552233826338281,0.583486528523458,0.736659400904484,-0.548299124402641,FALSE,-0.103443944192744,-3.67510806972009,0.000625075012495147,0.00419479979538946,-3.42049405793714,TRUE
"1210","ENSG00000087448",-0.0737813652690129,-1.29227430702817,0.202616882146028,0.368704406440318,-1.27413131470631,FALSE,0.0232987226748817,0.414933623420332,0.680100782189982,0.780338306020337,0.412325606938102,FALSE
"1211","ENSG00000087460",-0.237594812366882,-6.8343497282144,2.06751379369991e-08,8.31693931658988e-07,-5.60625492469319,TRUE,-0.0606529544286681,-1.73763060411024,0.0893304289024901,0.182070918440101,-1.69894032039431,FALSE
"1212","ENSG00000087470",0.0956240706440403,2.76619700573792,0.00815098761647766,0.0345753967063523,2.6457506460466,TRUE,-0.0328591901930446,-0.950763661591607,0.346732170493438,0.488907133907371,-0.940946706852504,FALSE
"1213","ENSG00000087494",0.174254700525012,1.38289428806981,0.173939867970856,0.331082376660094,1.35965265205198,FALSE,0.253381780482089,2.0604397738005,0.0455390744590813,0.110339974187577,1.99964071192312,FALSE
"1214","ENSG00000087502",-0.145123167842324,-3.78215167744473,0.000452247030952148,0.00342107072711653,-3.50755372132815,TRUE,-0.0495296016136272,-1.30904418914828,0.197128484868837,0.325880650257956,-1.28977587985919,FALSE
"1215","ENSG00000087586",0.158285603618835,1.48703714985048,0.143611963282898,0.288236594458363,1.46247181190048,FALSE,-0.0811369124038583,-0.752929067434698,0.455245991203855,0.596020464610517,-0.746697811329644,FALSE
"1216","ENSG00000087884",-0.110592608905294,-1.50804735039482,0.138281511330794,0.281003612039535,-1.48222095974994,FALSE,-0.142178762481465,-1.96658319881641,0.0552694398036413,0.127527821813688,-1.91675204567081,FALSE
"1217","ENSG00000087995",-0.00695434130800085,-0.112141900738499,0.911192622830233,0.953026809554026,-0.11153435671781,FALSE,-0.00887150341053011,-0.146386267215898,0.884253175845424,0.922176524269789,-0.145579723360916,FALSE
"1218","ENSG00000088035",-0.0746809944024118,-1.15677999509773,0.253639840305091,0.430230562499418,-1.14155307088834,FALSE,0.0675882909069561,1.09188914922187,0.280905500662843,0.420949788488107,1.07828743950898,FALSE
"1219","ENSG00000088038",0.0133573988850426,0.241752265520639,0.810047012532066,0.893802255797847,0.240365382296396,FALSE,-0.0110053169037737,-0.20094015034094,0.841635431060454,0.894366787734967,-0.199802007714032,FALSE
"1220","ENSG00000088179",-0.105387924402046,-2.00652122863766,0.0508488128773277,0.136874379140687,-1.95275348339951,FALSE,0.148875999551668,2.97410036787884,0.00473075390103573,0.0196060850107651,2.82481759287059,TRUE
"1221","ENSG00000088205",-0.0890657530647986,-1.93105057109245,0.0597731776570948,0.153672025523265,-1.88246301003049,FALSE,0.0329829446126381,0.726411454048578,0.471356808503849,0.610716465956607,0.720273189718213,FALSE
"1222","ENSG00000088247",0.0421156294847315,1.06342372654497,0.293183241467427,0.472244098826888,1.05116407118453,FALSE,-0.0285592304871069,-0.721696745374987,0.474170041156242,0.612875539339667,-0.715710637339736,FALSE
"1223","ENSG00000088256",0.0500023762246394,0.88625886572247,0.380064327483582,0.558869061627058,0.877777775581287,FALSE,-0.0646721198866463,-1.14719755924185,0.257219799615759,0.394917061810744,-1.13298679283149,FALSE
"1224","ENSG00000088280",0.0908772710424858,1.41349594397449,0.164354500483946,0.319009874392248,1.39057447669278,FALSE,-0.0808731365825265,-1.26061497170038,0.213962830981148,0.346393146925045,-1.24274224580556,FALSE
"1225","ENSG00000088298",-0.0657020909374449,-1.40975645281052,0.165502543481693,0.320376211630663,-1.3868007004249,FALSE,-0.160707641168935,-3.46360785552462,0.00118359969127551,0.00675513304814992,-3.24280312099653,TRUE
"1226","ENSG00000088325",-0.14250650473794,-1.71601176445525,0.0929224471168868,0.211865528919476,-1.6801792405807,FALSE,-0.0650540022291586,-0.815378563607844,0.419105505714009,0.56141875183601,-0.807974076371581,FALSE
"1227","ENSG00000088356",0.0519670612461122,0.806396655397095,0.424131033352724,0.598062267223128,0.799274893685775,FALSE,0.0577774997485646,0.929097540253967,0.357696738721321,0.499630361391947,0.919762777526592,FALSE
"1228","ENSG00000088367",-0.0253159989190485,-0.338501892870496,0.736550273940252,0.848978537953501,-0.33642516688288,FALSE,-0.0711733014443678,-0.961335741960833,0.341502153621352,0.484010745388932,-0.951201388716466,FALSE
"1229","ENSG00000088387",-0.22001049951644,-3.58128359152906,0.00084346918675088,0.005686716554412,-3.33812130130318,TRUE,0.0769247499827834,1.29248454321168,0.202886028545055,0.332810937549062,1.2733721122237,FALSE
"1230","ENSG00000088448",0.205797973693294,2.27063990683206,0.0278552536154219,0.0874192863609283,2.19931891577276,FALSE,0.342833684775575,3.85304835986169,0.000359875001265473,0.00275209002734536,3.56788454545862,TRUE
"1231","ENSG00000088451",-0.144031278611892,-1.85825711386038,0.0693655291151982,0.171663803392579,-1.81603157247104,FALSE,-0.0907246423492783,-1.2195692286812,0.228742753333383,0.363255845879151,-1.20360379152414,FALSE
"1232","ENSG00000088543",0.168344716653287,2.24533696870943,0.0299188272888745,0.0918781122347024,2.17116334221395,FALSE,0.116844470972021,1.60299145490814,0.116306193201968,0.220527302722707,1.57046834491055,FALSE
"1233","ENSG00000088682",0.106861918219006,2.71707813846771,0.00924363779961802,0.0381339705031135,2.60290939846893,TRUE,0.0545970229600414,1.3999353927887,0.168265249543577,0.288923875803085,1.37779934104443,FALSE
"1234","ENSG00000088756",-0.179227184926109,-1.48972348678901,0.144051656507386,0.288758489969918,-1.46086804895119,FALSE,-0.536008838667905,-4.13992700082594,0.000175372679072536,0.00160686516532084,-3.75208114334616,TRUE
"1235","ENSG00000088766",-0.070603174495546,-1.26050410196068,0.214116352171716,0.38378652543483,-1.24232587534201,FALSE,-0.0977041223021705,-1.76401520576816,0.0846966770697822,0.174705059582942,-1.72406185633118,FALSE
"1236","ENSG00000088808",-0.0892816705193465,-1.12961972426583,0.264487805730372,0.442984572810852,-1.11584659322214,FALSE,0.0957521255099101,1.27513906684615,0.208683469285054,0.339635487741207,1.25719379594233,FALSE
"1237","ENSG00000088812",-0.0180910178209596,-0.512146110447661,0.611014090966775,0.759022243240456,-0.508626442111993,FALSE,-0.108737837960905,-3.08452936205179,0.00345761641705591,0.0155441907972422,-2.92382268633735,TRUE
"1238","ENSG00000088826",-0.136889195149871,-1.48023182691526,0.145695999803186,0.291257419891054,-1.45490342395116,FALSE,0.30950267175105,3.57204796474953,0.000854098149959723,0.00528098644031866,3.33464025828993,TRUE
"1239","ENSG00000088832",0.0189087131489419,0.490801272811964,0.625928893183689,0.771432409241537,0.487464925208507,FALSE,0.0448326571218306,1.16415374616655,0.250448694709814,0.387545449085499,1.14926022302844,FALSE
"1240","ENSG00000088833",-0.0503926146087435,-1.12643194527826,0.265851445888529,0.444176451060844,-1.11266706412882,FALSE,-0.00107380073153901,-0.0241456433271323,0.98084172101162,0.986769083587462,-0.024013649636484,FALSE
"1241","ENSG00000088836",0.0471250044686515,0.518606569163229,0.606504426098896,0.755060330742769,0.515069541234561,FALSE,0.0812667659180652,0.92761562286908,0.358467278631349,0.500383697377429,0.918289584606983,FALSE
"1242","ENSG00000088854",-0.0315295580335426,-0.568424766337175,0.572532381224772,0.729385944996766,-0.564325865924456,FALSE,0.070504426524363,1.29263745995031,0.20267622623499,0.332599248421114,1.27396385504471,FALSE
"1243","ENSG00000088876",-0.0109982045674601,-0.161181896680176,0.872632902975339,0.929680086944585,-0.160315051328189,FALSE,0.159861143342818,2.46389887188645,0.0174707797535648,0.0536347108011023,2.3766473965864,FALSE
"1244","ENSG00000088882",0.00939829569174258,0.0838269383545872,0.933560688241873,0.965595508264702,0.0833657914810829,FALSE,-0.319042621234939,-2.65578655523133,0.0108508525285804,0.03727526197199,-2.54746568163451,TRUE
"1245","ENSG00000088888",0.116466315826663,3.03477949816043,0.00397447828065991,0.0197776417711208,2.88018028524276,TRUE,0.0370792197628393,0.966878944272688,0.338737200839663,0.481475798014711,0.95666335312242,FALSE
"1246","ENSG00000088899",0.301944757128831,4.07510112062653,0.000183301795562629,0.00166583275719866,3.74098317131123,TRUE,0.231036410849288,3.17188072680213,0.00272081220844154,0.0128567287805877,2.99763735464402,TRUE
"1247","ENSG00000088930",0.0731474167473326,2.04799126085263,0.0463054297875628,0.12792214851448,1.9925984981096,FALSE,-0.0208311509533771,-0.583830969067837,0.562200578218282,0.688654341962874,-0.579576004926872,FALSE
"1248","ENSG00000088970",-0.104505396504785,-1.63338117358091,0.109211000639778,0.237268984387534,-1.60174956170942,FALSE,-0.00728030269496317,-0.117760794714619,0.90677595513532,0.936996047604975,-0.117106126201835,FALSE
"1249","ENSG00000088986",-0.043657083576279,-0.966326850774108,0.339000431505001,0.518898152053578,-0.956142131589401,FALSE,0.100384842433246,2.21753575850591,0.0316456152302904,0.0841575823069482,2.1488585399429,FALSE
