logFC logCPM LR PValue
CD86 0.468161459358759 1.18377864835222 10.5699200569449 0.00114942697046481
CSTA 0.219629202713409 1.28632112952758 1.88976123110194 0.169228854878982
CCDC58 -0.13061219578555 4.11433065631308 5.39313365096166 0.0202161346184218
FAM162A -0.06018636696421 6.87699633568003 0.891824451613672 0.344983377306813
WDR5B 0.00684086868503389 2.09704564331364 0.00482504400122252 0.944621451998661
KPNA1 0.048864421228051 6.76726831752894 0.827362483323157 0.363036304860798
LOC108584495 0.335696638356211 0.377517213977487 2.70888455133115 0.099790745915366
PARP9 0.0509186513317011 4.84707919743292 0.544562253685285 0.460548106418033
DTX3L -0.019796297661605 4.57313763238339 0.116965151942168 0.732349624854805
PARP15 0.0566512107233829 0.232875581588858 0.0950447534171417 0.757859170433708
PARP14 0.0286387009629601 3.54449833853624 0.104660159741115 0.746307350660528
HSPBAP1 0.0215280229647611 2.93611302968542 0.0619461416653166 0.803446011327211
SLC49A4 -0.0186810353734526 3.93730209372168 0.0464086315454324 0.829434712115593
SEMA5B 0.216072051745868 1.93407333736126 2.94709290266303 0.0860321892155116
PDIA5 0.122291945406914 4.9845587121619 1.0523019349871 0.304977525640428
SEC22A 0.0317621329753688 3.01495914907948 0.92379803697321 0.336479703932124
ADCY5 0.00646677364495595 4.95600471031705 0.00324663976311967 0.954561690603191
HACD2 -0.131923268133788 6.21715066469686 1.7272176404781 0.188766620945832
MYLK -0.143712087743274 6.65509167460505 1.95612996830079 0.161927816829559
LOC101016617 -0.119204357476665 3.56067851033759 0.177350593718984 0.673660054817088
CCDC14 -0.0206560050029642 2.45764981387078 0.114956973000574 0.734569763824338
KALRN -0.129822121519576 4.96840277035284 2.48641699550973 0.11483288451343
LOC103881878 -0.281550748118583 0.14522637746616 5.75131253840277 0.016476342015977
UMPS 0.00788220855004769 3.1145041579818 0.0181633805533465 0.892792471456534
LOC110742529 -0.254928388397884 0.76668552304442 6.98357183053179 0.00822612692649502
ITGB5 0.342573141153283 6.14780519628537 40.0982999259709 2.41499067713632e-10
LOC103881882 -0.150212944024103 0.976733773047267 1.40216697072253 0.2363610858602
MUC13 -0.14549454411303 1.15571809053086 0.909489301396206 0.340249958395596
HEG1 0.0723602339991817 5.5816431348869 0.648246817667882 0.420740186173947
SLC12A8 0.11704592402671 -1.6642146170157 0.477079788797482 0.489748038249845
ZNF148 0.0548955819573482 4.71914944030733 2.43648103107785 0.11854188812797
SNX4 0.0629753964330844 5.35691179579432 1.73673299011716 0.187553311443524
OSBPL11 0.00417350598324564 5.03979694946934 0.00259995190828022 0.959333709311772
LOC103881890 -0.180983451644977 1.44337400722618 2.84803164666801 0.0914858830523492
LOC116273729 -0.0303025954923484 -0.629034155131423 0.0293500427109166 0.863973301867297
SLC41A3 0.0904654670093188 4.52686549973907 0.708018783637613 0.400102313319196
ALDH1L1 -0.21000765480636 9.13963856775244 3.00324083837234 0.0830981386038624
KLF15 -0.249051679376622 6.05846092618211 6.93765455913956 0.00843997104338542
ZXDC -0.137151929113068 5.26101331008705 9.65784767715269 0.00188544392750082
UROC1 6.20897646120432 6.07428671184597 77.7168022606905 1.18925377111359e-18
CHST13 3.97932261858557 3.34944317133564 51.3115512614561 7.88105333194261e-13
TXNRD3 0.0858955673635432 2.09952851125215 1.23476757992211 0.266481856885584
CHCHD6 0.0934848321001107 2.94390110814297 1.90524647283888 0.167492245556519
PLXNA1 -0.0151832962112003 5.27530564047315 0.0539359921029359 0.816350650791306
TPRA1 -0.17383004101128 4.81597154227104 18.1351057598851 2.05772581652935e-05
MCM2 0.150690469402703 2.44145238947638 3.20926553652509 0.0732223450640991
PODXL2 0.0391990698393412 2.90873762204882 0.124223797793945 0.724497836428476
ABTB1 -0.162879159332685 5.5883884038715 8.54459543467698 0.00346549614712612
MGLL 0.0855690751653395 7.38531157668558 1.52835018498808 0.21636022151854
KBTBD12 0.110653256549785 5.38925319469753 0.198786372086602 0.655702239936372
LOC116273730 0.0836417561117606 0.651980043524512 0.0889600338098262 0.765503443701436
LOC116273731 0.0243765085272127 3.77465733353853 0.310720761210064 0.577238233930675
SEC61A1 -0.00674201003495731 7.040909390126 0.00885128746062946 0.925044589907174
RUVBL1 0.0497623744435516 4.77710228996193 2.14312860292131 0.143209570205566
EEFSEC 0.0207995177392217 4.19143918850614 0.235074624696836 0.627786335244096
GATA2 -0.198092296917076 3.82827762619473 1.7145939085442 0.19039041756092
LOC101006689 -0.0703252795511404 -0.0500017225187586 0.326724748272682 0.567594069352557
RPN1 0.0552327663949432 7.64416726318544 0.981656695670949 0.321790136682357
RAB7A 0.0829143342070959 8.27197780582732 5.42516208780063 0.019848592868442
ACAD9 0.0906905934878335 5.31077937521598 1.72561589016237 0.188971758636003
KIAA1257 -0.22670075578329 2.53051763508066 4.41515219384314 0.0356211009636459
EFCC1 -0.285166749569334 2.90023152149808 7.13753745165917 0.0075486749405205
LOC108581050 -0.182675795546211 -2.04647996648798 0.910449687775042 0.339995131476079
RAB43 0.0557149740924168 5.69436811104899 0.242236448578126 0.622595479569851
ISY1 -0.0172388272736156 5.2210304559685 0.191164280892167 0.661949358187904
CNBP -0.0531804721277366 9.04755061030922 1.43148813709138 0.231521727213774
COPG1 0.107973684916038 6.49913596768053 9.3553725390471 0.0022233277206096
HMCES -0.074170081912542 5.25090216360861 1.9006068024155 0.168010414268785
LOC101020479 0.0348376017056097 5.7606264825706 0.32401371318781 0.569205475858389
LOC103875917 -0.359406894475793 2.35198963266074 9.26659117860345 0.00233371642865043
LOC101020124 -0.199500458202272 1.47816214897294 6.20336274704027 0.0127507835237863
EFCAB12 -0.207675549662183 0.879717958796542 3.49440128419394 0.0615766700331735
MBD4 0.044715444114301 4.0707877046128 0.913466466055297 0.339196333195953
IFT122 -0.0484869787468794 3.53105812432358 0.353850321757363 0.551941607110527
PLXND1 -0.0230198596710986 6.46707110862827 0.0773223849963074 0.7809593696359
TMCC1 0.13686820433042 5.39570625007759 4.90638520686508 0.0267575823988118
LOC108581048 -0.123975568111501 -1.92127372914987 0.818774548266219 0.365538702878841
TRH 0.366182538509482 -0.336280417587274 2.71955941352678 0.0991253732553343
RBSN -0.0679662345582652 5.18393485436329 4.09222471126384 0.0430809021248873
LOC110740723 0.0592953425843896 0.250672975795569 0.287185953665016 0.592029506406689
MRPS25 0.0223783982088246 5.65804661486244 0.132808140980273 0.715538047021618
NR2C2 -0.0265191692159281 4.94776598752884 0.366260484669965 0.545049713939789
FGD5 -0.00269600743680623 4.18970630403457 0.00084151607268268 0.976857495248173
C2H3orf20 -0.0564341921480791 -0.853883451126446 0.314434731522738 0.574971521384694
CCDC174 -0.0975424827840797 4.06536990229663 7.2216242757159 0.00720305001734346
GRIP2 -0.212333810750941 4.28868106337352 0.512354238408761 0.474121496422253
RHBDF1 -0.057919862505709 3.01311671870793 0.255118158405025 0.613494060147618
SLC6A6 0.222130257824785 4.52732368718202 3.85047111603103 0.0497320197607896
LSM3 0.0136634409124375 4.92205297137102 0.0392735308906254 0.842907751366258
XPC -0.0357047867686891 5.66220762091563 0.541205905678453 0.461933389323621
TMEM43 0.208727778062406 4.67367648908223 4.28160984504757 0.0385268421006047
CHCHD4 -0.00427262395482628 2.84788463924298 0.0025001407855143 0.960121266436462
LOC101002885 0.255122321819041 5.69976457184388 2.16411332146959 0.141266086694106
HDAC11 0.0840701356981696 4.73777494884416 0.310647913752518 0.577282871500157
NUP210 0.0694113458900348 3.59685921771466 0.594584185333872 0.440651897564863
IQSEC1 0.197891955924057 6.19067058371866 9.71245614568852 0.00183023242874156
LOC116273736 -0.279386884915523 1.23860225509442 2.44013765878333 0.118265846612166
RPL32 -0.00640829822786413 6.90910212692774 0.00776377856800536 0.929787415201547
CAND2 -0.089290445444918 6.5183552708189 0.120898981695632 0.728061509397405
RAF1 -0.0151721565309211 7.12875523597983 0.155989015303589 0.692876506552543
MKRN2 -0.0274395447194929 5.63159885982183 0.506469828414197 0.476671046551358
TSEN2 -0.121575949225584 2.00503154971334 1.67184830110057 0.19601115257347
PPARG -0.0945919930983134 5.71427942873833 0.715086813012931 0.397760267864994
SYN2 0.116684764260569 1.25469944479002 0.443682320540915 0.505350489852345
TIMP4 -0.326545020121273 6.16543034682313 1.62615353965396 0.202235894579194
TAMM41 0.0396436455361708 2.13736038200156 0.630228803925093 0.427271399548334
VGLL4 -0.054263162045261 5.09283740269822 1.0242134414533 0.311521649664436
ATG7 0.0768481191682931 3.88889045139951 3.21426532834028 0.0729989547743378
HRH1 0.38975164653253 1.70530168565219 7.03348357617176 0.00799995841059027
SLC6A1 0.298131063886754 6.27061076569307 2.75648189461208 0.0968610308902859
SLC6A11 0.0722211969430367 0.153516279571966 0.0474436175228448 0.827572821674129
ATP2B2 0.653866068434819 6.46324525498351 20.3974116637542 6.29148320761874e-06
SEC13 0.0320324140921134 5.56482681299303 0.64021771045077 0.423631972062172
GHRL 0.448209154015003 0.355125606001843 4.85704932452705 0.0275333866005502
TATDN2 0.052744912367423 5.39050884811716 0.783722958905628 0.376004939570879
IRAK2 -0.0438462494095434 3.24116125717567 0.163524596764432 0.685932021041013
VHL -0.0408433324051577 4.48913918075544 0.694756540058961 0.404551201871137
BRK1 0.00239587598815422 4.25429462039485 0.00142078860494621 0.96993217847149
FANCD2 -0.00578001060081554 0.682858944421944 0.00461895890475716 0.945815149159717
LOC101012273 -0.054626997449192 2.63635387909517 0.627690528370294 0.428203710791908
EMC3 -0.0603176583762176 7.0682298318819 0.678090095395817 0.410245169663679
PRRT3 0.106117232628584 0.0425872355597775 0.855341446117222 0.355045647054593
IL17RC -0.029009344757994 3.82364740061576 0.20617420167946 0.649782695543043
CRELD1 -0.157928642601862 0.952392453578264 3.80056969356042 0.0512351478580619
IL17RE 0.0206477501577492 2.68638871043787 0.0180576074377541 0.893103204929591
JAGN1 -0.128811876363751 4.28681966249938 7.29825418993516 0.00690216432731442
CIDEC -0.00934989678682911 6.74083513480721 0.000660586993717516 0.979495118772532
RPUSD3 -0.127546089092342 4.31862123958294 9.33471756462018 0.00224852743900017
TTLL3 -0.13350936884128 4.57425862339085 2.2494902779024 0.13365842262705
ARPC4 -0.027691269631619 6.23533353727891 0.673794898651408 0.411731653125965
TADA3 0.00729669111347317 5.95203531923307 0.0392673602351579 0.842919932311238
OGG1 -0.0280733692184891 3.09032376140509 0.281169453471932 0.595935738071659
CAMK1 0.0221732332645813 3.53696201272848 0.0756262194207125 0.78331453494387
BRPF1 -0.215028395636791 4.28617703627591 32.6356407175257 1.11157601679819e-08
CPNE9 0.0457948507024568 -1.97566160979056 0.0766741251813983 0.781856178267522
MTMR14 -0.124822514151748 5.56445773753705 7.65399671660879 0.00566466849043539
LOC101006253 -0.0510400865523185 -1.43246132551188 0.119028275853339 0.730090801570704
SETD5 -0.0595110370119361 6.30018888516503 2.58398531046748 0.107949565969633
LOC108584517 -0.100380934937302 2.00235863851707 1.77444475027244 0.182832961392329
THUMPD3 0.0510609369295584 5.17628539931608 1.10042015698184 0.294173915908207
SRGAP3 0.0937162407608649 1.68941228824315 0.671806531675088 0.41242247607409
RAD18 -0.016190290194867 1.58355258150909 0.123761303390893 0.724990322911868
OXTR 0.758430538925958 3.30958997460973 12.0874333896087 0.000507628053386167
CAV3 -0.114605621785214 5.00577847185785 0.0827105632793064 0.773657199582517
SSUH2 -0.219378826977019 -1.00083660261234 2.06140081968317 0.1510712361087
LMCD1 -0.0708090825682469 5.72009357475219 0.117363644469151 0.731911608165518
GRM7 -0.133755641399587 -1.09996607922987 0.253929571990852 0.614321635924264
EDEM1 0.0943355720119426 6.46736985194623 1.10647819092719 0.29284879491679
ARL8B 0.0497892720659018 6.50423014643119 1.02261537084348 0.311899438152342
LOC116273751 0.359074650428036 0.838780542909767 0.489233173438492 0.484269567726452
LOC116273524 0.192628409561508 -0.46086223213716 1.19625481811124 0.274071506405646
LOC116273530 0.331343198101949 1.14269344946193 4.14033481854631 0.0418728864555519
ITPR1 -0.0678666031835289 3.75991018401411 0.462520181755679 0.496448512265315
SUMF1 0.227358158951136 4.89125564515492 19.635984797011 9.36879872387023e-06
LOC101021557 -0.158834374645972 3.02588810675423 9.3801756583548 0.00219344533012817
LOC110742272 -0.141484605973765 -1.67890068039587 0.737503369873821 0.390461813349688
LRRN1 0.101353028808877 3.01766856356281 0.307993415686269 0.578914123737375
CRBN -0.059712357383699 5.55508209753996 1.86569095723564 0.171969416547053
TRNT1 0.0422437957160962 3.81940051993033 1.13303858182144 0.287128130789826
CNTN4 -0.109079879378457 0.415159534399716 0.711168179241895 0.399056277283402
CNTN6 -0.132631590266049 0.727913184791201 0.351264144943855 0.553398399173034
CHL1 -0.165075270882358 4.32718015670362 0.524676641889528 0.468853548792151
CNTN3 -0.056549339415087 -1.71530282768866 0.0517027395134164 0.820126432551632
LOC103881970 -0.0741681803238519 2.07621603394684 0.367425847698996 0.544410755986201
PDZRN3 -0.00290304039246864 5.41536631878825 0.000819818514173676 0.97715771292982
LOC116273753 0.161290900418727 -0.620072786779285 0.870314912502181 0.350868142310472
PPP4R2 0.0167868716971882 6.26786399173572 0.139457615317781 0.708820812445635
GXYLT2 -0.113719904797854 1.79784211271119 0.639462922493408 0.423905347629643
SHQ1 0.0471005987082719 2.90224410680429 1.65745539397085 0.197947241951175
RYBP -0.0143644956756101 4.26457704279647 0.0976335939727733 0.75468810951158
GPR27 0.0634455476870419 2.79734465439914 0.27943395551813 0.59707246249651
EIF4E3 0.0991675725813787 5.4951732573822 0.678945648754279 0.409950022732907
FOXP1 0.12775236519028 5.38370682089122 3.18589652719118 0.0742762426999202
MITF 0.147571976143854 4.75787687686342 1.30865210383308 0.252638844359004
LOC116273762 -0.0645636309766472 1.47983526505518 0.545769257352845 0.460051544706574
FRMD4B 0.34439593876706 3.72314840736819 12.9205863589398 0.000324988040463664
LMOD3 -0.248187376451516 7.86845596144839 0.31934506580177 0.572001502467501
ARL6IP5 0.168647994799647 7.23024887303476 4.36291811361696 0.0367293376010802
UBA3 0.0242259497753149 5.73872673304942 0.665218757931825 0.414723548842601
TMF1 0.0132897694901489 4.70938063862099 0.110504322548309 0.739570700735393
EOGT -0.165249293099758 2.06064942429201 2.37991764666327 0.122904025885123
LOC101026587 -0.0976021713894078 -0.824316748655253 0.501402251288255 0.47888463231271
TAFA4 0.634016702449712 -1.24127656697854 5.71429839686448 0.016827287921925
SUCLG2 0.0102397090460743 7.65008287305367 0.0130850011578332 0.908928886608048
KBTBD8 0.136823453710134 2.45147774597279 1.35003770283674 0.245271525655061
LRIG1 -0.153754938272585 6.26605998923855 1.95784095972357 0.161744412264482
SLC25A26 -0.125734690414583 4.26514974635819 3.01110275657908 0.08269601370318
LOC103882000 0.0673587783347844 0.562951852383382 0.501096049087323 0.47901892324423
MAGI1 0.0148245564335225 4.61980181410077 0.0453046297362789 0.831444865752995
LOC108584548 -0.324786674876365 -1.38866438842192 2.29281206079622 0.129974249236527
LOC110742328 -0.326091386518146 -0.222727745355635 2.5492802513711 0.1103445131235
LOC108584546 -0.122924616025935 2.19518871753997 0.875507207309738 0.349435179022935
ADAMTS9 -0.153006736287592 3.92629273480609 1.05703587488222 0.303892208008049
LOC103882005 -0.0984873353424544 0.279872032276366 0.184290542501458 0.667711652261116
PRICKLE2 -0.0420246522029022 2.59081995261798 0.255814812373046 0.613010125750289
PSMD6 -0.053304909265087 6.19631298971069 1.59624612513852 0.206436001820367
ATXN7 0.00109058302830514 4.5013922986968 0.000786611416287997 0.977624989375386
THOC7 0.0523673186671117 5.84588333334877 1.02580413997703 0.311146195967982
C2H3orf49 0.516661551601401 -1.52432955127302 2.99332986073085 0.0836080815382601
CADPS 0.177463101259658 -0.289687718260213 0.31321545146568 0.575713726094381
C2H3orf14 0.0372647229188195 0.715817040083789 0.078501252246042 0.779338835304823
LOC116273646 -0.055401185711026 1.97646067654944 0.949841731358219 0.329759586502401
PTPRG -0.102176236906032 2.15236663318264 1.14964840584696 0.283622762672946
LOC110742336 0.0479070648776999 -1.68473818460847 0.0180341359977092 0.893172283331306
LOC101005903 -0.0628636803637905 -1.58370830193982 0.210329224708744 0.646509483384842
FHIT 0.0139957666531654 1.97793609565394 0.0450371865908323 0.831935664989537
FAM3D 0.0649372029191705 -0.933000872972957 0.0557626316622191 0.813323161780356
FAM107A -0.125992178200937 5.08378867051627 0.409986586012792 0.521976313843284
ACOX2 0.0182839598233553 8.02500939474276 0.022756832674304 0.880091140480747
KCTD6 -0.120693103691827 3.42281546848356 5.03621634217683 0.0248226498009676
PDHB -0.105054493948827 6.79499812457402 1.73876761422048 0.187295053945163
PXK -0.103919887210123 4.87274543013576 3.13514512602052 0.0766215671037707
RPP14 -0.192068702653721 1.50217151993927 4.78652610707672 0.0286832201515071
HTD2 -0.0202636909451344 4.31024310822387 0.197479010677512 0.656763457348194
ABHD6 0.0902904729607722 3.14278888907444 0.573881944688537 0.448720445319532
DNASE1L3 0.450775210111146 4.28116004628452 3.63105892296937 0.0567107229056579
FLNB 0.073994754373619 5.2274225680068 0.510858114789357 0.47476762053915
SLMAP -0.00903805171061167 6.29600307883585 0.0103784588147278 0.91885611512765
DENND6A 0.0331911183611839 4.6507797313398 0.474527548789865 0.490911625019907
ARF4 0.108376941648817 6.22584760627646 2.78621814992869 0.095078372650145
PDE12 -0.00565074997704514 4.13274589183167 0.0111006556167013 0.916090433314758
DNAH12 -0.428977866556783 0.988915363121458 7.65382600645819 0.00566520453631563
LOC101018402 0.0419728443445739 2.88265607474943 0.0163420721474949 0.898278669358146
ASB14 -0.367934591966784 6.01057371616298 0.871635922646306 0.350502813924644
APPL1 -0.000714942090199893 5.59103861728248 0.000150062266641271 0.990226166177783
HESX1 -0.11969457367368 -1.47428042244551 0.861448481261391 0.353333661659591
IL17RD -0.0406907394287994 2.39065239990332 0.0354376180586087 0.850681604064814
ARHGEF3 0.0185087844788638 3.80442409817557 0.0347800071650681 0.852057393870153
TASOR 0.0109177573429184 5.04192193800883 0.105895719034152 0.744866077952849
CCDC66 -0.035971490409353 4.75164749113385 0.753149305006104 0.38548097027282
ERC2 0.0280822592565457 -0.868785719297895 0.0135446807893231 0.907350103846148
WNT5A 0.422795607633362 2.95407305592284 9.12298638149832 0.00252417565307261
CACNA2D3 -0.0495974096393851 1.32584680578977 0.0489231011989659 0.824947865603596
SELENOK -0.00768574032106419 5.59100125871663 0.0142264475847469 0.905057748372643
ACTR8 -0.0506871198676098 3.78866483058669 1.4850352316904 0.222988372319083
IL17RB 0.23689739534707 1.09280372784849 2.79758974787558 0.0944061265128484
CHDH 0.156206605096349 5.61901798371494 2.31834422399481 0.127856058844761
CACNA1D 0.214022567564682 0.247918750884302 1.05092578127142 0.305293967452561
DCP1A -0.0578825937475598 3.98105468980139 2.32373571918731 0.127413703916242
TKT -0.216838024286242 7.10301521482518 2.03880087124207 0.153330476134644
PRKCD 0.0913399895726187 3.15806151825845 1.20986905102359 0.271358057552245
RFT1 -0.0439897063814749 2.69356521647316 0.69877623492323 0.403195202797452
SFMBT1 -0.0568658921572087 4.17739159164963 1.08730529939686 0.297069039516149
LOC101007158 -0.268885265900404 8.75575122242176 2.0444458209306 0.152762604936558
ITIH4 3.61210975001999 11.8584392354788 167.236292453841 2.97040818774127e-38
ITIH3 2.92521817933104 9.91623932318823 46.5027486060134 9.14900287977293e-12
ITIH1 1.89978760168327 10.5938178517569 16.6672274649441 4.45439199561478e-05
NEK4 0.0296199086074332 3.64500279905101 0.144040877612269 0.704296427311718
SPCS1 -0.0346653620460553 6.54944324944313 0.465790031554661 0.494930353355796
GLT8D1 0.0711074369794174 5.27247236064221 2.68768807146785 0.101126445350751
GNL3 0.00387464844958643 6.10521945282003 0.00656706485744962 0.93541218654196
LOC116274021 -0.145294891045907 -1.67016522655206 0.905040891299336 0.341433649224138
PBRM1 -0.00377806397392381 5.44754449137814 0.0101109785904328 0.919905020787327
SMIM4 -0.0825860210272544 3.31620968395505 1.06972424081164 0.30100774157088
NT5DC2 0.0601689432425686 3.65059007825131 0.267685052272213 0.60488890299862
STAB1 0.110506888489607 7.55708965468241 0.679396361121007 0.409794662497132
NISCH -0.150501681807406 6.37651413817186 7.02880900390267 0.00802086797533421
TNNC1 -0.118774681529879 10.0357835018207 0.181199980811698 0.67034401775116
SEMA3G -0.130590297811005 6.07413069580648 0.614730924113928 0.43301207383278
PHF7 -0.153835840933834 2.32430530785616 4.09029111258496 0.0431302129918315
BAP1 -0.16053823665907 6.37760311111606 18.3184525548606 1.86888157757221e-05
DNAH1 -0.353434924881863 2.37277925546268 3.30322394439395 0.0691440522671776
GLYCTK -0.2598243214549 7.20247750623348 2.66135051730953 0.102813406011146
LOC108584575 0.0304246949797757 -0.813870530912933 0.0626582947124916 0.802342683066262
WDR82 -0.00242083175937153 6.19834364278996 0.00264478428601933 0.958984898814757
PPM1M 0.0339742640922618 4.49229724707296 0.179123935851521 0.672127199619049
TLR9 0.0911080178621663 6.3379392195201 0.261759981934119 0.608913593864704
ALAS1 0.0511495091055345 7.38762982342907 0.26960747665504 0.603595201831388
POC1A 0.226481350843034 1.44430594562387 5.74288613428348 0.016555566915162
DUSP7 -0.127828361795976 5.02998176528405 2.27715949986521 0.131292135937693
RPL29 -0.0312817835393577 6.1053956357054 0.420605422965423 0.516635104491322
LOC101019806 -0.0220922108893182 5.75800560155226 0.0637459359593322 0.800670399365252
ABHD14A -0.025193735519351 4.40979443410272 0.180579374163699 0.670875807649563
ABHD14B 0.0818978522137101 6.46327087272294 0.602309380008876 0.437698247123419
PCBP4 -0.0832975140553045 5.99563841139742 1.93190521143543 0.164550155836944
PARP3 0.0871623364774516 5.71239868884002 3.97093729856374 0.0462919978803165
RRP9 -0.216102695312394 3.97594054688474 14.3194832969934 0.000154260016722854
GRM2 1.3324155241121 3.97697735374334 11.0760679773741 0.000874490387710653
TEX264 -0.0450967747018042 5.35110819184363 0.862375058851796 0.353074900720659
RAD54L2 -0.0642011232959818 4.71438881680864 0.777122866671107 0.378022516277662
DCAF1 0.00126851940155618 4.82177900075237 0.000911606509305329 0.975913273018895
RBM15B -0.0975841575661847 4.30115079010864 4.23009609824169 0.0397131920092817
MANF -0.0368088667056784 5.06202775114854 0.214966394323483 0.642902333639048
LOC116273652 0.0631153132693891 2.20741266504231 0.737907932919143 0.390331867031105
DOCK3 -0.00597865275564068 1.68308619633372 0.00134443377442039 0.970750902922391
MAPKAPK3 -0.066886537181475 6.70204382873939 0.397519022747872 0.528373326233157
LOC103882065 -0.447904126729943 0.0856790532225826 5.6540329848026 0.0174152748510484
CISH -0.0979934583599755 4.93266495028522 0.146963947570612 0.701453768229498
LOC110742568 -0.0717892188001297 -0.75267716046303 0.214792708106415 0.643036584594893
HEMK1 -0.00607490347613937 3.48283774965994 0.0100442571182953 0.920168841576379
C2H3orf18 0.0150631647834017 3.44649553005162 0.0109676528504679 0.916592784191691
LOC101003565 0.154413118087186 -1.18707485198432 0.232244350970973 0.629864646644611
DAG1 0.0973353466775559 6.21189972817916 0.75465043909503 0.385007856563972
BSN -0.102173664449116 1.14469040796056 0.879016518853859 0.348471188481461
APEH -0.0562589163587558 6.12214937136852 2.00399020873829 0.15688573452151
MST1 0.109855665796694 6.79766786116884 0.158493519900162 0.690547300254032
RNF123 -0.0121387006107511 6.84293767572905 0.0579727733438062 0.809729228779643
AMIGO3 -0.103865787951529 2.19747155079213 1.83320476646952 0.17574948299549
GMPPB 0.0031127222559664 3.36690665693766 0.00176973017437376 0.966444361490638
IP6K1 -0.0497196158561215 5.27552480244749 0.894796545308964 0.34418079106088
CDHR4 -0.0384058621621368 -0.431299364759026 0.0918763018169102 0.761805241937194
INKA1 -0.0195935844319512 1.46621567328551 0.0279887365496734 0.867135305558145
UBA7 -0.00812586333176151 4.88946088403049 0.00961842220124254 0.921873886282425
TRAIP 0.138394741098598 0.115651261999268 1.96514523033522 0.160964112653002
MST1R -0.119955303558277 4.66042234980554 1.56773397486796 0.210536400872568
MON1A 0.0676599659802557 4.91739610785704 2.25461451288942 0.133216625193775
NICN1 -0.117696984866231 4.64327640415516 4.26615308749621 0.0388788540608155
AMT -0.105184962832731 6.16854755624997 1.79419729057179 0.18041560019568
TCTA 0.0458128589276997 4.65473056298628 0.665811934693465 0.41451557900475
LOC116273654 0.194416455168131 3.17134675825524 2.81541632431868 0.0933626711579156
RBM5 -0.138290036652263 7.07658393361377 5.87675600724555 0.0153420632088766
SEMA3F 0.0730535705662258 5.46860208330137 0.837390163289626 0.360144253727909
SLC38A3 1.91683525508458 7.52694680803307 85.6713712287674 2.12466790941094e-20
LOC101011847 -0.0492486796427267 1.32195735706468 0.0776519062742409 0.780505059071238
GNAI2 0.0965915117247927 7.1361228633086 4.38508029131168 0.0362547844337246
SEMA3B 0.100644897721941 5.28027781413649 0.438498761267397 0.507847930728474
LSMEM2 -0.109864488236129 2.07367295892414 0.0924763582111154 0.761052272751234
IFRD2 -0.108192957910174 6.50369946888007 4.12962375741051 0.0421387185494013
HYAL3 -0.0417117412833564 5.18058755799392 0.064130617645219 0.800082574970619
NAA80 0.0103220210411286 4.37517849543867 0.040352925759521 0.840792112038866
HYAL1 0.0237615356902663 6.2403124358956 0.137941811648943 0.710335764048289
HYAL2 -0.106442443298586 5.43065122804224 2.19947507944516 0.138057743350154
TUSC2 -0.0399966102438067 5.07601454996671 0.777238778903779 0.377986951866026
RASSF1 -0.0346536419256697 5.00471266831331 0.337368833027995 0.561351933026807
ZMYND10 0.0891190228713837 -0.143248309259678 0.299148527368288 0.584416710614155
NPRL2 -0.126891287178508 4.3900442890901 6.69792791997639 0.00965250230666374
LOC101005450 0.0165506055006912 1.11327116097154 0.0359930284336087 0.849529890083153
TMEM115 -0.065126578089847 4.90197159959625 4.39611270795115 0.0360209470581667
LOC116273653 0.133710761003776 0.642928523599807 0.427842036758307 0.513049732073683
LOC108584582 -0.0320552627522783 -1.51376308506542 0.0492180225136281 0.824429602034895
RHOA 0.106217616972158 7.80355251603304 6.89230175376576 0.00865677288551251
GPX1 0.194058527000047 8.01129577901106 4.34445850982013 0.0371295724155775
USP4 -0.00732837576433087 5.63455074493857 0.0201031826311464 0.88724928552665
C2H3orf62 -0.0338675167837803 2.22235768468134 0.296530762219845 0.586065540023386
CCDC36 -0.0941501329490449 0.567141730658436 0.52403900983245 0.469123822317045
KLHDC8B -0.313702897388311 6.25226914884192 17.3449097445579 3.11732104952609e-05
CCDC71 0.0319399363555495 3.96133320895241 0.823769947718347 0.364080222465698
LAMB2 -0.0848224420189448 7.88496177051934 0.768948060024059 0.3805426752119
USP19 -0.0992520522022957 7.07058374177027 4.13749043092372 0.0419433074770582
QARS1 -0.0391974813341499 6.90509998503973 1.15233525869019 0.283060831288344
QRICH1 0.010080263763731 5.51744482719596 0.142318023050848 0.705987372308032
IMPDH2 -0.0135113340322305 6.98970610042815 0.0996193104355143 0.752286955504637
NDUFAF3 -0.141758745139964 5.14817568650321 4.10683759943714 0.0427101541724771
LOC108584084 -0.479833724259136 -1.09048915765618 12.3591668736428 0.000438826471271272
DALRD3 -0.0441328916037479 4.50899233266654 0.808341071598079 0.368611168323785
WDR6 -0.108090878368755 5.90286761112553 3.66240755071294 0.0556531594651873
P4HTM -0.0721588020852662 4.54024559425829 1.62972736606616 0.201740761800012
LOC103882081 0.0127941738441332 -0.104405255114572 0.0155962995346499 0.900614478572654
LOC110742578 -0.0487208579004274 -1.03985463216567 0.117464646612234 0.731800720230301
ARIH2 -0.107141721475452 6.74136574009728 5.99474931240445 0.0143485199353286
SLC25A20 0.145014797901509 5.64856342880383 4.38975598765842 0.0361554874018207
PRKAR2A -0.159995262732247 2.62786287950303 0.895662386827894 0.343947453473003
IP6K2 -0.134917037318665 5.8252912991332 5.40804437570114 0.020044159058362
